Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-01-21,48.0947,49.3788,47.6799,48.6076,1058035.2695835
2016-01-22,49.4703,51.0129,49.3512,50.663,1142035.1927459
2016-01-25,51.1959,51.3056,50.3512,50.7002,825738.2404615
2016-01-26,50.1587,51.6641,50.03,51.4897,1456206.0028497
2016-01-27,52.1237,52.8568,51.8662,52.362,1454058.8824532
2016-01-28,52.7203,52.8853,51.2141,51.3981,1334177.8188297
2016-01-29,52.1046,53.3153,51.8567,52.7748,1984726.9783802
2016-02-01,52.3162,52.4067,51.2141,51.6365,726796.58303022
2016-02-02,52.3162,53.4727,51.4897,51.5449,1615881.6931089
2016-02-03,51.9481,52.6003,51.563,52.3162,997065.23182684
2016-02-04,53.6928,55.2525,53.5098,55.2525,1995918.8565584
2016-02-05,55.0696,58.3558,54.9313,56.5567,2528491.7744884
2016-02-08,56.675,57.6302,55.7664,56.8962,798384.7447604
2016-02-09,55.9867,57.1803,53.3153,54.0598,1710610.9247891
2016-02-10,54.0685,54.8398,53.3249,53.7653,806611.35212231
2016-02-11,53.3249,53.4173,51.627,52.4067,1412850.3240665
2016-02-12,52.6822,54.1333,52.5545,53.4907,886591.84911993
2016-02-15,55.3441,55.8675,54.6385,55.3441,990760.22904061
2016-02-16,55.9867,56.8037,55.5919,55.8408,1078901.2520201
2016-02-17,56.1803,60.0251,55.9133,59.5665,1930388.154667
2016-02-18,60.1167,63.2284,60.0347,60.6772,3107902.7550396
2016-02-19,60.9441,62.0176,60.274,60.9441,1600964.0837883
2016-02-22,62.8719,63.7881,62.4848,63.3286,1535252.9692402
2016-02-23,63.2189,64.0913,62.0721,62.9816,1140341.2018127
2016-02-24,62.4219,62.605,59.3559,59.9336,1646815.1213519
2016-02-25,59.8412,61.6774,59.374,59.9431,1342054.0899862
2016-02-26,61.2187,63.2104,60.9528,62.5955,2319606.4343015
2016-02-29,61.9529,62.5763,61.439,62.3561,1095398.5209973
2016-03-01,62.5315,62.8719,60.6772,62.1178,988105.43581952
2016-03-02,63.6508,64.0455,62.2284,62.8433,1481072.5310569
2016-03-03,61.5305,67.5424,61.0357,67.4596,3254216.3706866
2016-03-04,68.8362,70.0298,68.4511,69.9097,2456703.2707965
2016-03-07,69.7552,71.1214,68.6341,70.4512,1685709.7825257
2016-03-08,70.0298,70.5798,66.9094,67.001,1701400.4391019
2016-03-09,67.001,68.2775,65.9265,67.6892,1474046.9265548
2016-03-10,67.2755,68.3776,65.8998,65.955,1152251.5838852
2016-03-11,66.9915,67.8447,66.5509,66.5509,1032844.6279408
2016-03-14,67.3776,68.3319,67.0552,67.4138,1236630.1638445
2016-03-15,66.9543,68.0477,66.1296,67.1116,1268014.6237291
2016-03-16,67.4138,67.8637,64.4678,66.1105,1243213.1279913
2016-03-17,68.1021,69.7552,67.653,69.5254,2031322.7426079
2016-03-18,68.8362,70.4331,67.7903,69.8649,1899603.6717568
2016-03-21,69.2958,70.5436,68.8542,69.8829,674895.42800354
2016-03-22,69.6627,70.6714,67.919,70.6714,1185213.6056049
2016-03-23,70.6714,72.7831,69.2128,69.7552,2804002.8794363
2016-03-24,69.5617,69.5617,67.3414,68.3319,1474835.7074723
2016-03-29,70.0765,70.8744,68.4691,68.8362,1513401.0106567
2016-03-30,69.3224,70.2682,68.8362,69.9383,1076518.1266948
2016-03-31,69.7552,69.8467,68.5988,69.8467,1259161.8166229
2016-04-01,69.5712,69.7085,67.5329,68.8277,1032734.4923074
2016-04-04,68.6436,68.6436,66.6892,67.2212,1229348.6251085
2016-04-05,66.9094,66.9094,64.3945,64.3945,1485372.0164039
2016-04-06,64.3401,65.5871,63.7881,64.0179,1259335.9358148
2016-04-07,64.9817,65.1553,62.2284,62.2284,1521029.7388657
2016-04-08,62.4124,63.4039,61.1549,61.4017,1559363.2327644
2016-04-11,61.7231,63.5869,61.4104,63.0081,993417.12008328
2016-04-12,63.7518,64.5508,62.9167,63.8987,1070541.4329873
2016-04-13,65.6243,67.368,65.2658,67.2307,1601093.0998161
2016-04-14,67.001,67.4413,65.8998,66.8093,993320.62029018
2016-04-15,66.1658,66.5977,64.8158,65.1648,833931.28267797
2016-04-18,64.0369,65.3669,63.5134,65.0732,758700.25375821
2016-04-19,66.1296,68.5158,65.7349,68.5158,1552611.3939797
2016-04-20,68.1021,70.2052,67.5329,69.8924,1606355.4852725
2016-04-21,70.6714,71.7001,68.5158,69.2958,1574596.5642342
2016-04-22,69.0106,69.782,68.065,69.2958,984626.19871389
2016-04-25,69.066,69.1212,67.4328,67.8733,941469.81298164
2016-04-26,67.1382,68.287,67.0467,67.6988,749759.3381452
2016-04-27,67.184,68.6521,66.6796,66.6796,721685.24072823
2016-04-28,66.6615,67.0925,64.5956,66.3402,936285.04692402
2016-04-29,66.7712,68.2946,65.4765,68.2488,1771865.2173711
2016-05-02,68.1668,68.3871,67.2212,67.2755,555595.46096024
2016-05-04,64.6328,65.7615,63.7976,64.6423,1686531.0796779
2016-05-05,64.6423,64.6423,62.1092,62.1368,1539544.0633008
2016-05-06,62.2284,63.605,61.274,62.8719,1275159.8040618
2016-05-09,61.9795,62.4667,61.0538,61.4476,857294.72171648
2016-05-10,61.7688,61.7688,59.272,59.6581,1455313.3797636
2016-05-11,60.274,60.7688,59.7877,59.8507,770096.66954134
2016-05-12,60.5666,60.5762,58.6294,58.6294,891540.61024877
2016-05-13,58.0059,58.6294,57.5569,57.8314,1093306.9928729
2016-05-16,59.1995,61.1739,58.8497,60.7593,1636229.513613
2016-05-17,61.907,62.8623,59.6771,59.8049,2371469.8285396
2016-05-18,59.5293,59.5293,57.1803,58.2815,1354553.9599253
2016-05-19,57.8219,57.8219,56.4186,56.9048,1016523.5759771
2016-05-20,57.6399,58.6026,57.0516,57.0516,828170.66459413
2016-05-23,57.0983,57.9515,56.4366,57.5292,431613.15612992
2016-05-24,57.2718,58.4463,57.0887,58.0612,989574.95984273
2016-05-25,58.7314,60.0709,58.3272,59.291,1440522.6886492
2016-05-27,60.2092,60.3006,57.492,57.492,895003.06478168
2016-05-30,57.8219,57.9144,55.6291,56.5834,700005.30351503
2016-05-31,57.1345,57.2365,55.3536,55.3536,1540405.2190632
2016-06-01,54.9408,54.9685,52.9215,52.9215,1183979.0375997
2016-06-02,53.2334,53.5728,52.3342,52.5822,1205823.6538076
2016-06-03,53.4344,55.8037,53.3249,54.9685,1600202.5745515
2016-06-06,56.0973,57.0887,55.4537,56.1706,780979.11903512
2016-06-07,55.7121,56.8132,54.9218,55.7121,899336.1152741
2016-06-08,55.8037,57.1068,54.9218,57.1068,1033216.9912729
2016-06-09,57.8219,58.2356,55.4184,55.6835,1254629.4730795
2016-06-10,55.6835,55.8951,54.344,54.9313,642964.48559489
2016-06-13,55.0227,55.1333,53.9226,54.8855,736639.56192658
2016-06-14,54.61,55.0323,53.6013,54.7015,771954.29055854
2016-06-15,55.161,56.0325,54.876,55.5739,1388834.4625138
2016-06-16,54.978,55.2163,53.9589,54.3344,1363198.0337834
2016-06-17,54.7939,55.7121,54.6195,55.7121,1652739.3695197
2016-06-20,56.1888,57.208,56.1888,57.1803,870263.45478068
2016-06-21,57.1249,57.5015,56.3079,56.9048,716642.07762788
2016-06-22,57.6856,58.3643,57.5483,57.6856,1237052.8748947
2016-06-23,57.6761,59.8144,57.2718,59.2995,1329973.7843651
2016-06-24,52.3162,56.8132,51.1874,56.7122,1971857.8918415
2016-06-27,56.9505,57.7399,55.9323,55.9867,646610.49951686
2016-06-28,57.3633,58.9154,56.9048,58.6856,1583038.1983089
2016-06-29,59.0165,60.5762,58.658,60.5762,930725.81971274
2016-06-30,60.5762,60.7593,58.9793,60.5762,951398.80256315
2016-07-01,61.0357,62.7518,60.8241,62.5039,1100373.504896
2016-07-04,61.7688,64.6518,61.6774,62.9167,1607976.0524501
2016-07-05,62.9167,63.7881,61.5028,61.5028,1053692.7788939
2016-07-06,61.356,62.2093,60.3006,60.989,2164783.0053781
2016-07-07,60.9441,63.1369,60.8974,62.2932,1509132.9926335
2016-07-08,62.4124,62.9634,62.1178,62.4219,1107861.6790585
2016-07-11,63.6508,65.6243,63.605,65.6243,1689194.2641853
2016-07-12,66.0828,67.001,64.1276,64.4764,1688146.4023016
2016-07-13,66.0095,67.1658,65.3945,67.102,1922532.8617263
2016-07-14,67.9362,69.3224,67.3832,69.3224,2275980.1365333
2016-07-15,68.9668,71.6562,68.657,71.1118,2127244.5858616
2016-07-18,70.1852,72.0214,69.6228,71.6085,1463069.0261787
2016-07-19,71.9088,71.9088,70.7477,70.9345,941463.51951687
2016-07-20,71.1967,71.1967,69.5379,70.578,1429612.9674747
2016-07-21,70.7562,71.9556,70.5875,71.9175,1105877.1398351
2016-07-22,71.3188,72.602,71.0279,72.152,1208538.234944
2016-07-25,72.2093,73.0148,71.9175,72.0586,1294551.0179212
2016-07-26,72.0586,72.3217,71.131,71.9556,902966.39553414
2016-07-27,71.6839,74.6545,71.5905,73.9891,973190.97323137
2016-07-28,74.1302,75.5727,74.1302,74.7385,1320698.2662086
2016-07-29,74.6545,74.6545,73.0987,73.6049,1534757.8833452
2016-08-01,74.0635,74.9072,73.2674,73.8671,416418.63435961
2016-08-02,74.0273,74.8701,73.1836,73.2769,1354791.0137649
2016-08-03,73.0892,73.8203,72.274,72.9023,1190266.2089024
2016-08-04,72.4342,74.3075,72.4342,73.8862,906900.85992462
2016-08-05,73.8957,74.6164,73.8957,74.3457,546577.97485922
2016-08-08,74.401,75.1885,74.3638,75.1513,623614.17925646
2016-08-09,74.4943,74.5707,73.2016,73.5582,1689889.6920422
2016-08-10,73.5582,75.1323,73.38,74.9167,758894.30225521
2016-08-11,74.8701,75.0483,73.9052,74.7195,460199.12201465
2016-08-12,74.7195,74.7766,73.9329,74.2142,410817.45071655
2016-08-16,73.8481,75.1046,73.7641,74.5326,813859.32571286
2016-08-17,74.0368,74.7766,73.5582,73.5773,1210250.0573607
2016-08-18,72.9957,74.2142,70.4006,74.2046,1222003.102814
2016-08-19,73.9329,74.4201,72.4522,73.0148,865357.69899443
2016-08-22,71.8908,72.133,70.9813,71.3092,1292381.8703981
2016-08-23,71.2158,72.5181,71.2063,71.9365,761932.99682711
2016-08-24,71.2158,72.9957,71.1691,71.6839,717791.68385874
2016-08-25,71.2158,71.2158,68.9945,69.4349,1366747.5479123
2016-08-26,69.5292,70.9155,69.2004,70.1471,605691.44050944
2016-08-29,69.5292,70.1375,68.4224,68.4987,537059.10939839
2016-08-30,68.4224,68.7046,67.2794,68.0945,849100.63058921
2016-08-31,68.0945,69.4168,67.6169,68.6379,807385.44828871
2016-09-01,69.5292,69.8096,67.2335,67.2335,524625.32083942
2016-09-02,67.5605,68.8724,67.0925,68.4987,446079.73380879
2016-09-05,68.4043,70.4464,68.4043,70.0917,486833.06491066
2016-09-06,70.4655,71.5905,69.1632,71.1118,629723.0357241
2016-09-07,72.049,74.0921,72.049,73.1836,903704.82873353
2016-09-08,73.0987,73.745,70.8868,70.9718,790012.33879806
2016-09-09,70.6533,70.9718,67.7017,67.7017,1104557.6100555
2016-09-12,66.7836,67.0457,64.6089,66.1181,1608350.5136038
2016-09-13,67.9362,68.0391,65.219,65.5928,1212406.6179544
2016-09-14,66.062,67.0639,65.9674,66.755,809135.03149407
2016-09-15,67.3737,68.2259,66.7645,66.999,727251.81031507
2016-09-16,67.4671,67.7484,65.7806,65.7806,1112211.5121236
2016-09-19,66.4365,67.1583,65.874,66.2774,483232.15415286
2016-09-20,66.08,67.0542,66.0705,66.549,818674.87517079
2016-09-21,66.6997,67.1211,66.6234,66.8208,952437.22424978
2016-09-22,67.7017,70.0822,67.7017,69.6228,1104057.2796065
2016-09-23,69.6132,69.7066,68.0763,69.1451,725102.59209697
2016-09-26,68.4129,68.657,67.3175,68.4043,904692.90270202
2016-09-27,68.4043,68.6112,66.999,67.655,846005.2948344
2016-09-28,67.6359,69.0326,67.4862,68.6293,672369.65081019
2016-09-29,69.3415,69.7161,68.6379,69.5292,961620.43825634
2016-09-30,68.7418,70.25,68.7141,69.8096,970963.08670368
2016-10-03,69.8096,70.7381,68.6017,68.8914,620009.07285548
2016-10-04,68.779,70.2309,68.0391,69.9974,763154.9779028
2016-10-05,68.4987,69.5845,68.3099,69.0135,868815.95788416
2016-10-06,68.676,69.023,67.673,68.4043,623072.94128645
2016-10-07,68.3099,69.5569,67.655,68.8267,570053.64735275
2016-10-10,69.1069,69.922,68.9668,69.2948,554873.81033356
2016-10-11,69.454,69.5569,67.6264,67.7484,701420.28417692
2016-10-12,67.4671,68.7504,67.2794,68.5634,487094.24369851
2016-10-13,67.4671,67.9267,65.9494,66.1086,1027023.1730309
2016-10-14,66.7645,67.0542,64.853,65.3678,967988.37569024
2016-10-17,65.4993,65.4993,63.3534,63.729,1140750.2770226
2016-10-18,64.6471,66.1553,64.5632,65.2648,779286.17701267
2016-10-19,65.406,66.1372,64.7882,64.9369,577300.57203251
2016-10-20,65.5833,65.5833,64.5346,64.5346,366401.32312
2016-10-21,64.5346,65.6872,64.1971,64.7119,786015.9886707
2016-10-24,65.4993,66.2859,65.2839,66.1372,423522.90717131
2016-10-25,68.0296,68.3957,66.6901,66.6901,707785.07487844
2016-10-26,66.9056,67.5797,65.4527,67.4671,638987.01586184
2016-10-27,67.1488,67.8046,66.2678,66.3145,747061.53958154
2016-10-28,66.5204,67.2794,65.7053,67.2794,516820.37561694
2016-10-31,66.9152,67.7017,66.2954,66.6044,609059.49307084
2016-11-02,66.2774,66.3145,64.3286,64.6566,909681.52244105
2016-11-03,64.6566,65.5747,64.0379,65.1066,763869.28615391
2016-11-04,65.2277,66.3431,65.1247,66.2859,700285.36269718
2016-11-07,67.6922,68.8447,67.4862,67.8885,1219522.4287848
2016-11-08,68.0763,70.2309,68.0763,70.2309,1329555.268958
2016-11-09,69.4349,75.9007,69.351,75.9007,4350262.0696441
2016-11-10,81.6162,85.2713,80.127,82.0108,4478064.5075883
2016-11-14,84.3437,85.0369,78.8618,78.8618,2240373.8107004
2016-11-15,76.8377,78.7121,76.0035,77.3068,1490627.0594847
2016-11-16,77.7645,78.0561,76.1905,76.8377,1056133.5943129
2016-11-17,76.875,78.5062,76.4631,76.7625,1087349.1795596
2016-11-18,76.3696,76.3696,75.2542,75.9007,554995.48398573
2016-11-21,78.4309,78.7121,77.4842,77.7091,765906.27091699
2016-11-22,79.6494,80.9792,79.1993,79.6494,1150666.6796745
2016-11-23,80.7733,81.2424,78.9553,81.1576,1237001.4782657
2016-11-24,82.6476,84.1464,82.3197,84.1464,1399005.7504888
2016-11-25,84.2312,84.2312,82.3855,82.9747,997047.40034333
2016-11-28,84.4276,85.1587,82.9289,82.9289,843047.36639368
2016-11-29,81.9918,83.9499,81.0545,81.4197,1312009.0891863
2016-11-30,81.1576,84.2407,80.2108,81.8602,1579295.6845939
2016-12-01,83.0966,83.0966,79.6494,81.3815,1278755.4702656
2016-12-02,81.1947,81.8506,80.7447,81.3358,689445.91854597
2016-12-05,83.5657,86.6489,83.2855,86.0579,2088346.7779554
2016-12-06,86.3858,89.572,85.8806,89.3003,1811086.0898021
2016-12-07,90.4243,92.2052,88.1009,88.3164,2338830.8713446
2016-12-08,88.3164,91.7838,87.7072,91.7838,1756926.6298346
2016-12-09,91.8305,92.5512,90.5187,90.6588,1279103.7086494
2016-12-12,91.3053,91.3053,89.2163,90.3403,675169.19372093
2016-12-13,89.9562,91.2681,89.02,89.7694,929037.07333346
2016-12-14,89.02,89.3003,86.893,87.6977,1450553.4225777
2016-12-15,87.8483,88.7378,85.6642,85.9929,1158754.8308116
2016-12-16,85.7861,86.6489,83.8652,84.3342,2032649.6147631
2016-12-19,83.3026,84.1187,82.0385,84.1187,1170772.2017851
2016-12-20,84.3437,86.7233,83.622,86.4802,702184.94014617
2016-12-21,87.1447,88.017,85.9273,86.3304,554649.34342352
2016-12-22,84.7089,86.8453,84.0529,86.8167,773541.29259074
2016-12-23,86.6679,86.9578,85.0559,85.4582,394322.27956096
2016-12-27,85.0845,86.3858,85.0369,86.2085,470034.75853544
2016-12-28,86.7042,87.4269,86.199,86.2085,808205.69653007
2016-12-29,86.2085,87.3983,85.9273,85.9273,391413.64992759
2016-12-30,86.3019,87.1447,86.0016,86.6584,402429.31109228
2017-01-02,86.6584,86.8167,85.8433,86.3677,182368.8752999
2017-01-03,87.6137,89.8341,87.2114,88.0818,1138876.9223434
2017-01-04,88.5977,90.0505,87.9884,89.9562,1200999.7130633
2017-01-05,89.9562,90.6683,89.2068,89.7779,907758.86895459
2017-01-09,89.4594,90.2374,89.2068,89.9562,519124.83263264
2017-01-10,90.7999,94.5,90.7999,93.8926,1706769.8134594
2017-01-11,94.6419,99.3317,94.5,99.1891,2704864.0267757
2017-01-12,99.6079,102.421,99.4643,101.295,3367365.5248304
2017-01-13,101.391,102.888,100.028,102.134,1370606.4907255
2017-01-16,102.134,104.708,102.134,103.079,1268543.2747696
2017-01-17,101.438,103.546,100.361,102.84,1185622.6808148
2017-01-18,102.602,107.531,102.134,106.215,2098382.7564379
2017-01-19,106.683,107.292,104.299,105.605,1269919.4457321
2017-01-20,104.947,105.881,104.67,105.834,915848.0690024
2017-01-23,106.358,107.245,105.786,105.881,569689.67530703
2017-01-24,106.072,110.572,105.977,110.191,1853019.4455478
2017-01-25,111.506,114.928,111.506,114.928,2262737.6377517
2017-01-26,115.72,117.502,113.756,114.366,1608779.5181188
2017-01-27,113.374,117.694,105.977,117.131,1909826.3563608
2017-01-30,117.131,118.533,114.595,114.595,1183918.2007736
2017-01-31,114.595,117.551,113.47,116.102,1352953.3220527
2017-02-01,117.551,120.649,117.551,118.771,1200952.5120776
2017-02-02,118.999,118.999,116.34,117.598,772023.51867098
2017-02-03,116.102,116.988,115.071,116.292,991214.40741466
2017-02-06,116.387,118.351,115.863,118.017,611330.38494111
2017-02-07,116.94,117.741,116.007,116.845,1104499.9199618
2017-02-08,118.533,118.818,116.197,116.197,1236872.462238
2017-02-09,116.893,117.464,115.443,116.053,1145294.1585847
2017-02-10,117.226,119.382,115.816,118.867,1655979.4549641
2017-02-13,122.757,122.937,120.926,122.708,1152848.4141273
2017-02-14,122.757,123.223,120.877,120.877,1222488.7485119
2017-02-15,118.723,120.831,117.694,120.831,1112098.2297578
2017-02-16,120.649,121.583,119.143,120.782,832180.65056182
2017-02-17,120.41,120.687,119.238,119.753,917376.3320301
2017-02-20,120.554,122.193,120.505,122.193,678713.46329582
2017-02-21,121.679,127.018,121.583,126.97,1374617.525604
2017-02-22,126.503,127.437,124.109,125.14,1090701.4984591
2017-02-23,124.444,127.199,123.69,124.625,1145324.5769977
2017-02-24,124.72,124.767,119.523,122.289,2246644.1994304
2017-02-27,122.289,124.157,120.734,122.518,715801.90008142
2017-02-28,121.955,122.289,120.039,120.877,954414.42109757
2017-03-01,123.27,124.062,121.908,123.223,888324.64975258
2017-03-02,123.643,123.967,120.973,122.003,784647.16008377
2017-03-03,120.505,120.734,118.628,119.572,881539.24582243
2017-03-06,118.999,119.382,116.474,116.474,754360.90980103
2017-03-07,116.197,117.502,111.458,111.458,1955706.7634266
2017-03-08,111.506,114.881,111.506,112.917,829886.68265407
2017-03-09,111.049,111.745,108.275,110.009,1400841.3443794
2017-03-10,110.762,112.965,110.572,110.572,846720.6519963
2017-03-13,113.204,114.976,112.917,114.833,1038165.7524017
2017-03-14,115.768,116.845,113.012,116.425,1100515.1078532
2017-03-15,116.569,118.58,115.538,115.672,883006.67202405
2017-03-16,118.999,120.039,118.161,119.849,894022.33318875
2017-03-17,118.999,121.297,117.875,118.999,1846631.5788088
2017-03-20,118.065,118.962,116.007,117.694,811812.90075264
2017-03-21,116.292,118.446,114.69,115.263,1115665.5753702
2017-03-22,113.374,115.348,111.697,115.024,877715.96597619
2017-03-23,116.149,116.664,112.822,113.756,978509.99987069
2017-03-24,114.319,115.348,112.25,112.441,510554.18253012
2017-03-27,110.572,111.173,109.017,109.875,912558.68475059
2017-03-28,111.65,112.965,110.619,111.506,479821.09624888
2017-03-29,113.565,114.69,109.447,111.049,1275930.7534958
2017-03-30,111.697,111.888,108.322,111.84,723828.16548156
2017-03-31,111.363,111.363,108.513,108.513,841878.87976852
2017-04-03,110.191,111.792,108.884,110.524,588462.03179765
2017-04-04,109.637,113.06,109.494,112.536,881394.49613278
2017-04-05,114.137,120.41,113.204,120.41,1421616.0715768
2017-04-06,119.19,120.687,117.875,120.601,1068543.2579236
2017-04-07,118.628,121.345,118.351,121.345,1071402.5887496
2017-04-10,120.877,120.877,118.304,118.304,570835.08589471
2017-04-11,118.304,118.446,114.089,114.415,1047934.2586317
2017-04-12,113.374,116.007,112.536,113.851,673275.90973671
2017-04-13,115.215,115.72,111.601,113.804,524401.90284018
2017-04-18,113.804,114.042,110.572,110.572,702460.80368514
2017-04-19,111.601,113.851,110.762,113.374,756320.27516531
2017-04-20,112.631,115.538,112.163,114.089,788167.30471039
2017-04-21,115.263,115.587,113.012,113.012,503501.30634735
2017-04-24,116.197,116.197,114.137,114.415,425188.57751311
2017-04-25,115.263,116.52,114.786,116.197,649098.51592161
2017-04-26,115.443,118.161,115.31,118.017,647224.11233169
2017-04-27,117.084,117.551,114.881,114.881,601062.59717296
2017-04-28,114.69,115.911,114.186,115.348,767939.06003688
2017-05-02,115.816,116.425,114.595,115.443,480408.48629385
2017-05-04,112.441,113.374,109.447,111.22,1665560.2061618
2017-05-05,110.619,111.792,108.837,110.953,1005421.9041273
2017-05-08,110.906,110.906,105.233,106.588,1658206.292581
2017-05-09,106.588,109.637,105.605,108.971,938091.27131229
2017-05-10,108.884,109.733,106.911,107.054,924264.52921812
2017-05-11,108.465,111.049,107.76,107.902,788746.303469
2017-05-12,107.94,110.095,107.531,110.095,571363.73693518
2017-05-15,111.411,112.297,109.829,110.095,561515.51348485
2017-05-16,109.685,110.476,107.34,107.436,788811.33593826
2017-05-17,106.549,108.837,105.462,105.509,583042.30972205
2017-05-18,104.947,106.729,103.125,105.186,683691.5939269
2017-05-19,105.881,108.322,105.462,107.76,757271.63725599
